GloveManager recording started on 04/12/18 at 13:11:44

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
0.019018,3413,3113,3389,3082,3488,3622,3633,3356,3882,3088,3697,3784,3473,3200,,0.045455,0.016393,0.479167,0.047619,0.333333,0.389474,0.000000,0.601942,0.533333,0.133333,0.509434,0.230769,0.321429,0.076923
0.019731,3412,3114,3389,3081,3488,3632,3634,3357,3886,3088,3697,3784,3473,3200,,0.000000,0.032787,0.479167,0.035714,0.333333,0.442105,0.052632,0.611650,0.600000,0.133333,0.509434,0.230769,0.321429,0.076923
0.018299,3413,3114,3390,3080,3489,3637,3634,3358,3887,3088,3697,3784,3474,3200,,0.045455,0.032787,0.500000,0.023810,0.375000,0.468421,0.052632,0.621359,0.616667,0.133333,0.509434,0.230769,0.357143,0.076923
0.019782,3412,3114,3390,3079,3489,3642,3634,3358,3888,3088,3698,3783,3474,3200,,0.000000,0.032787,0.500000,0.011905,0.375000,0.494737,0.052632,0.621359,0.633333,0.133333,0.528302,0.192308,0.357143,0.076923
0.020039,3413,3113,3392,3078,3489,3643,3634,3357,3888,3088,3697,3783,3475,3199,,0.045455,0.016393,0.541667,0.000000,0.375000,0.500000,0.052632,0.611650,0.633333,0.133333,0.509434,0.192308,0.392857,0.051282
0.020058,3413,3113,3392,3079,3489,3636,3635,3355,3886,3088,3697,3782,3474,3200,,0.045455,0.016393,0.541667,0.011905,0.375000,0.463158,0.105263,0.592233,0.600000,0.133333,0.509434,0.153846,0.357143,0.076923
0.019056,3413,3113,3392,3079,3489,3633,3634,3353,3885,3088,3697,3784,3474,3200,,0.045455,0.016393,0.541667,0.011905,0.375000,0.447368,0.052632,0.572816,0.583333,0.133333,0.509434,0.230769,0.357143,0.076923
0.019382,3414,3114,3391,3080,3489,3633,3634,3353,3885,3088,3697,3784,3474,3199,,0.090909,0.032787,0.520833,0.023810,0.375000,0.447368,0.052632,0.572816,0.583333,0.133333,0.509434,0.230769,0.357143,0.051282
0.018773,3413,3113,3391,3079,3489,3635,3634,3354,3885,3089,3698,3783,3474,3199,,0.045455,0.016393,0.520833,0.011905,0.375000,0.457895,0.052632,0.582524,0.583333,0.200000,0.528302,0.192308,0.357143,0.051282
0.019972,3413,3113,3390,3079,3489,3636,3634,3359,3887,3088,3699,3784,3474,3199,,0.045455,0.016393,0.500000,0.011905,0.375000,0.463158,0.052632,0.631068,0.616667,0.133333,0.547170,0.230769,0.357143,0.051282
0.019142,3413,3113,3390,3079,3489,3641,3634,3365,3889,3088,3699,3783,3474,3199,,0.045455,0.016393,0.500000,0.011905,0.375000,0.489474,0.052632,0.689320,0.650000,0.133333,0.547170,0.192308,0.357143,0.051282
0.019379,3413,3113,3390,3079,3488,3665,3634,3370,3898,3088,3703,3782,3474,3199,,0.045455,0.016393,0.500000,0.011905,0.333333,0.615789,0.052632,0.737864,0.800000,0.133333,0.622642,0.153846,0.357143,0.051282
0.019643,3413,3113,3390,3080,3489,3667,3634,3375,3898,3088,3703,3782,3474,3199,,0.045455,0.016393,0.500000,0.023810,0.375000,0.626316,0.052632,0.786408,0.800000,0.133333,0.622642,0.153846,0.357143,0.051282
0.018479,3413,3113,3390,3081,3488,3673,3634,3378,3898,3089,3703,3782,3474,3199,,0.045455,0.016393,0.500000,0.035714,0.333333,0.657895,0.052632,0.815534,0.800000,0.200000,0.622642,0.153846,0.357143,0.051282
0.019143,3413,3113,3390,3082,3487,3680,3634,3379,3899,3090,3703,3782,3474,3199,,0.045455,0.016393,0.500000,0.047619,0.291667,0.694737,0.052632,0.825243,0.816667,0.266667,0.622642,0.153846,0.357143,0.051282
0.018802,3413,3113,3389,3082,3487,3679,3634,3379,3898,3088,3702,3782,3474,3199,,0.045455,0.016393,0.479167,0.047619,0.291667,0.689474,0.052632,0.825243,0.800000,0.133333,0.603774,0.153846,0.357143,0.051282
0.020179,3413,3113,3389,3082,3487,3680,3634,3380,3898,3088,3700,3782,3473,3199,,0.045455,0.016393,0.479167,0.047619,0.291667,0.694737,0.052632,0.834951,0.800000,0.133333,0.566038,0.153846,0.321429,0.051282
0.018943,3413,3113,3389,3083,3487,3683,3634,3382,3896,3088,3700,3783,3473,3199,,0.045455,0.016393,0.479167,0.059524,0.291667,0.710526,0.052632,0.854369,0.766667,0.133333,0.566038,0.192308,0.321429,0.051282
0.019065,3413,3113,3389,3084,3486,3683,3634,3382,3895,3088,3699,3783,3473,3199,,0.045455,0.016393,0.479167,0.071429,0.250000,0.710526,0.052632,0.854369,0.750000,0.133333,0.547170,0.192308,0.321429,0.051282
0.018261,3413,3113,3389,3086,3486,3683,3633,3384,3893,3087,3698,3783,3473,3200,,0.045455,0.016393,0.479167,0.095238,0.250000,0.710526,0.000000,0.873786,0.716667,0.066667,0.528302,0.192308,0.321429,0.076923
0.018365,3413,3113,3388,3087,3485,3681,3634,3384,3893,3087,3698,3783,3473,3200,,0.045455,0.016393,0.458333,0.107143,0.208333,0.700000,0.052632,0.873786,0.716667,0.066667,0.528302,0.192308,0.321429,0.076923
0.019844,3414,3113,3388,3087,3485,3680,3633,3384,3892,3087,3698,3783,3473,3199,,0.090909,0.016393,0.458333,0.107143,0.208333,0.694737,0.000000,0.873786,0.700000,0.066667,0.528302,0.192308,0.321429,0.051282
0.020345,3413,3113,3389,3085,3486,3683,3633,3380,3892,3088,3696,3784,3473,3201,,0.045455,0.016393,0.479167,0.083333,0.250000,0.710526,0.000000,0.834951,0.700000,0.133333,0.490566,0.230769,0.321429,0.102564
0.018755,3413,3112,3389,3084,3485,3677,3634,3375,3892,3087,3695,3784,3472,3200,,0.045455,0.000000,0.479167,0.071429,0.208333,0.678947,0.052632,0.786408,0.700000,0.066667,0.471698,0.230769,0.285714,0.076923
0.019060,3413,3113,3390,3083,3485,3672,3634,3369,3890,3087,3693,3784,3472,3200,,0.045455,0.016393,0.500000,0.059524,0.208333,0.652632,0.052632,0.728155,0.666667,0.066667,0.433962,0.230769,0.285714,0.076923
0.019235,3413,3113,3391,3082,3485,3665,3634,3361,3889,3087,3691,3785,3472,3200,,0.045455,0.016393,0.520833,0.047619,0.208333,0.615789,0.052632,0.650485,0.650000,0.066667,0.396226,0.269231,0.285714,0.076923
0.019835,3412,3113,3392,3082,3486,3660,3634,3351,3886,3086,3689,3784,3473,3200,,0.000000,0.016393,0.541667,0.047619,0.250000,0.589474,0.052632,0.553398,0.600000,0.000000,0.358491,0.230769,0.321429,0.076923
0.020109,3412,3112,3392,3082,3486,3658,3634,3349,3886,3086,3688,3784,3471,3200,,0.000000,0.000000,0.541667,0.047619,0.250000,0.578947,0.052632,0.533981,0.600000,0.000000,0.339623,0.230769,0.250000,0.076923
0.019453,3413,3113,3392,3082,3486,3658,3634,3347,3886,3086,3688,3785,3472,3201,,0.045455,0.016393,0.541667,0.047619,0.250000,0.578947,0.052632,0.514563,0.600000,0.000000,0.339623,0.269231,0.285714,0.102564
0.018617,3413,3113,3391,3083,3486,3658,3634,3346,3887,3086,3686,3785,3471,3201,,0.045455,0.016393,0.520833,0.059524,0.250000,0.578947,0.052632,0.504854,0.616667,0.000000,0.301887,0.269231,0.250000,0.102564
0.020052,3413,3113,3390,3084,3485,3654,3633,3344,3887,3087,3685,3786,3471,3200,,0.045455,0.016393,0.500000,0.071429,0.208333,0.557895,0.000000,0.485437,0.616667,0.066667,0.283019,0.307692,0.250000,0.076923
0.020047,3413,3113,3389,3085,3485,3649,3634,3343,3887,3088,3685,3786,3471,3201,,0.045455,0.016393,0.479167,0.083333,0.208333,0.531579,0.052632,0.475728,0.616667,0.133333,0.283019,0.307692,0.250000,0.102564
0.020039,3413,3112,3389,3085,3485,3643,3633,3342,3887,3086,3684,3786,3471,3201,,0.045455,0.000000,0.479167,0.083333,0.208333,0.500000,0.000000,0.466019,0.616667,0.000000,0.264151,0.307692,0.250000,0.102564
0.019093,3413,3113,3388,3086,3486,3635,3634,3337,3888,3086,3683,3786,3471,3201,,0.045455,0.016393,0.458333,0.095238,0.250000,0.457895,0.052632,0.417476,0.633333,0.000000,0.245283,0.307692,0.250000,0.102564
0.018451,3414,3113,3388,3086,3486,3632,3633,3335,3888,3086,3682,3786,3471,3201,,0.090909,0.016393,0.458333,0.095238,0.250000,0.442105,0.000000,0.398058,0.633333,0.000000,0.226415,0.307692,0.250000,0.102564
0.019782,3413,3112,3388,3086,3486,3630,3633,3332,3887,3086,3682,3786,3471,3201,,0.045455,0.000000,0.458333,0.095238,0.250000,0.431579,0.000000,0.368932,0.616667,0.000000,0.226415,0.307692,0.250000,0.102564
0.018953,3414,3113,3388,3087,3486,3627,3633,3330,3887,3086,3682,3786,3471,3201,,0.090909,0.016393,0.458333,0.107143,0.250000,0.415789,0.000000,0.349515,0.616667,0.000000,0.226415,0.307692,0.250000,0.102564
0.017990,3414,3112,3388,3087,3486,3626,3634,3327,3887,3086,3681,3786,3472,3201,,0.090909,0.000000,0.458333,0.107143,0.250000,0.410526,0.052632,0.320388,0.616667,0.000000,0.207547,0.307692,0.285714,0.102564
0.020056,3414,3112,3388,3087,3486,3625,3634,3323,3886,3086,3680,3786,3471,3202,,0.090909,0.000000,0.458333,0.107143,0.250000,0.405263,0.052632,0.281553,0.600000,0.000000,0.188679,0.307692,0.250000,0.128205
0.019392,3414,3113,3387,3087,3485,3623,3634,3321,3886,3086,3680,3787,3471,3202,,0.090909,0.016393,0.437500,0.107143,0.208333,0.394737,0.052632,0.262136,0.600000,0.000000,0.188679,0.346154,0.250000,0.128205
0.020078,3414,3112,3387,3088,3485,3621,3633,3320,3886,3086,3679,3787,3470,3202,,0.090909,0.000000,0.437500,0.119048,0.208333,0.384211,0.000000,0.252427,0.600000,0.000000,0.169811,0.346154,0.214286,0.128205
0.019079,3414,3112,3386,3089,3485,3618,3633,3318,3886,3086,3679,3787,3471,3201,,0.090909,0.000000,0.416667,0.130952,0.208333,0.368421,0.000000,0.233010,0.600000,0.000000,0.169811,0.346154,0.250000,0.102564
0.018982,3414,3113,3385,3091,3484,3615,3634,3319,3886,3087,3679,3787,3471,3201,,0.090909,0.016393,0.395833,0.154762,0.166667,0.352632,0.052632,0.242718,0.600000,0.066667,0.169811,0.346154,0.250000,0.102564
0.020079,3415,3112,3384,3093,3484,3607,3633,3321,3887,3087,3679,3787,3471,3202,,0.136364,0.000000,0.375000,0.178571,0.166667,0.310526,0.000000,0.262136,0.616667,0.066667,0.169811,0.346154,0.250000,0.128205
0.020092,3415,3113,3383,3096,3484,3608,3633,3321,3887,3087,3679,3787,3470,3202,,0.136364,0.016393,0.354167,0.214286,0.166667,0.315789,0.000000,0.262136,0.616667,0.066667,0.169811,0.346154,0.214286,0.128205
0.017058,3415,3113,3381,3100,3483,3605,3633,3321,3888,3087,3678,3787,3470,3202,,0.136364,0.016393,0.312500,0.261905,0.125000,0.300000,0.000000,0.262136,0.633333,0.066667,0.150943,0.346154,0.214286,0.128205
0.018990,3416,3113,3379,3105,3482,3599,3633,3322,3887,3087,3680,3788,3471,3202,,0.181818,0.016393,0.270833,0.321429,0.083333,0.268421,0.000000,0.271845,0.616667,0.066667,0.188679,0.384615,0.250000,0.128205
0.019124,3415,3112,3379,3105,3481,3598,3634,3321,3888,3088,3679,3787,3471,3202,,0.136364,0.000000,0.270833,0.321429,0.041667,0.263158,0.052632,0.262136,0.633333,0.133333,0.169811,0.346154,0.250000,0.128205
0.018983,3416,3112,3379,3105,3481,3599,3634,3321,3888,3088,3679,3788,3471,3203,,0.181818,0.000000,0.270833,0.321429,0.041667,0.268421,0.052632,0.262136,0.633333,0.133333,0.169811,0.384615,0.250000,0.153846
0.019123,3416,3113,3380,3104,3481,3602,3634,3320,3888,3087,3679,3788,3471,3202,,0.181818,0.016393,0.291667,0.309524,0.041667,0.284211,0.052632,0.252427,0.633333,0.066667,0.169811,0.384615,0.250000,0.128205
0.018412,3416,3112,3381,3101,3482,3606,3633,3320,3888,3088,3679,3788,3471,3202,,0.181818,0.000000,0.312500,0.273810,0.083333,0.305263,0.000000,0.252427,0.633333,0.133333,0.169811,0.384615,0.250000,0.128205
0.019643,3415,3113,3382,3094,3483,3615,3634,3319,3888,3088,3679,3788,3471,3203,,0.136364,0.016393,0.333333,0.190476,0.125000,0.352632,0.052632,0.242718,0.633333,0.133333,0.169811,0.384615,0.250000,0.153846
0.020099,3415,3113,3383,3090,3483,3621,3634,3318,3887,3088,3679,3788,3471,3202,,0.136364,0.016393,0.354167,0.142857,0.125000,0.384211,0.052632,0.233010,0.616667,0.133333,0.169811,0.384615,0.250000,0.128205
0.019047,3415,3112,3384,3088,3485,3635,3634,3317,3887,3087,3679,3788,3471,3202,,0.136364,0.000000,0.375000,0.119048,0.208333,0.457895,0.052632,0.223301,0.616667,0.066667,0.169811,0.384615,0.250000,0.128205
0.018247,3415,3112,3385,3085,3485,3639,3634,3318,3887,3087,3680,3788,3472,3202,,0.136364,0.000000,0.395833,0.083333,0.208333,0.478947,0.052632,0.233010,0.616667,0.066667,0.188679,0.384615,0.285714,0.128205
0.018257,3415,3112,3387,3082,3486,3648,3634,3318,3886,3087,3681,3788,3471,3202,,0.136364,0.000000,0.437500,0.047619,0.250000,0.526316,0.052632,0.233010,0.600000,0.066667,0.207547,0.384615,0.250000,0.128205
0.018608,3415,3113,3388,3079,3487,3655,3635,3318,3883,3087,3684,3787,3472,3203,,0.136364,0.016393,0.458333,0.011905,0.291667,0.563158,0.105263,0.233010,0.550000,0.066667,0.264151,0.346154,0.285714,0.153846
0.018066,3415,3113,3389,3079,3486,3652,3635,3319,3880,3086,3686,3787,3472,3202,,0.136364,0.016393,0.479167,0.011905,0.250000,0.547368,0.105263,0.242718,0.500000,0.000000,0.301887,0.346154,0.285714,0.128205
0.019038,3414,3112,3390,3079,3486,3648,3635,3320,3878,3086,3687,3787,3472,3202,,0.090909,0.000000,0.500000,0.011905,0.250000,0.526316,0.105263,0.252427,0.466667,0.000000,0.320755,0.346154,0.285714,0.128205
0.019364,3414,3112,3390,3079,3486,3644,3635,3323,3869,3086,3689,3787,3472,3202,,0.090909,0.000000,0.500000,0.011905,0.250000,0.505263,0.105263,0.281553,0.316667,0.000000,0.358491,0.346154,0.285714,0.128205
0.019270,3414,3113,3391,3079,3487,3641,3635,3325,3866,3086,3690,3788,3473,3202,,0.090909,0.016393,0.520833,0.011905,0.291667,0.489474,0.105263,0.300971,0.266667,0.000000,0.377358,0.384615,0.321429,0.128205
0.018339,3414,3112,3391,3079,3487,3636,3635,3325,3865,3086,3691,3788,3473,3202,,0.090909,0.000000,0.520833,0.011905,0.291667,0.463158,0.105263,0.300971,0.250000,0.000000,0.396226,0.384615,0.321429,0.128205
0.018846,3414,3113,3391,3079,3486,3629,3635,3326,3865,3086,3691,3788,3473,3203,,0.090909,0.016393,0.520833,0.011905,0.250000,0.426316,0.105263,0.310680,0.250000,0.000000,0.396226,0.384615,0.321429,0.153846
0.018313,3414,3112,3391,3079,3486,3621,3635,3326,3865,3085,3691,3788,3473,3203,,0.090909,0.000000,0.520833,0.011905,0.250000,0.384211,0.105263,0.310680,0.250000,0.000000,0.396226,0.384615,0.321429,0.153846
0.017407,3414,3113,3391,3079,3485,3613,3635,3325,3866,3086,3691,3787,3473,3203,,0.090909,0.016393,0.520833,0.011905,0.208333,0.342105,0.105263,0.300971,0.266667,0.062500,0.396226,0.346154,0.321429,0.153846
0.020022,3413,3113,3392,3080,3484,3595,3635,3325,3869,3086,3691,3783,3476,3201,,0.045455,0.016393,0.541667,0.023810,0.166667,0.247368,0.105263,0.300971,0.316667,0.062500,0.396226,0.192308,0.428571,0.102564
0.019013,3413,3113,3394,3080,3484,3588,3634,3323,3870,3086,3692,3782,3476,3201,,0.045455,0.016393,0.583333,0.023810,0.166667,0.210526,0.052632,0.281553,0.333333,0.062500,0.415094,0.153846,0.428571,0.102564
0.018564,3413,3113,3394,3079,3485,3585,3634,3320,3872,3087,3691,3782,3477,3201,,0.045455,0.016393,0.583333,0.011905,0.208333,0.194737,0.052632,0.252427,0.366667,0.125000,0.396226,0.153846,0.464286,0.102564
0.019356,3413,3112,3395,3080,3485,3581,3635,3318,3873,3087,3691,3780,3478,3200,,0.045455,0.000000,0.604167,0.023810,0.208333,0.173684,0.105263,0.233010,0.383333,0.125000,0.396226,0.076923,0.500000,0.076923
0.017940,3414,3113,3396,3080,3485,3579,3634,3316,3873,3087,3690,3780,3478,3201,,0.090909,0.016393,0.625000,0.023810,0.208333,0.163158,0.052632,0.213592,0.383333,0.125000,0.377358,0.076923,0.500000,0.102564
0.019784,3413,3113,3396,3080,3486,3579,3634,3316,3874,3087,3690,3780,3478,3201,,0.045455,0.016393,0.625000,0.023810,0.250000,0.163158,0.052632,0.213592,0.400000,0.125000,0.377358,0.076923,0.500000,0.102564
0.018078,3414,3113,3397,3080,3485,3580,3634,3314,3874,3087,3689,3780,3479,3201,,0.090909,0.016393,0.645833,0.023810,0.208333,0.168421,0.052632,0.194175,0.400000,0.125000,0.358491,0.076923,0.535714,0.102564
0.020657,3414,3113,3397,3079,3485,3581,3634,3314,3874,3088,3689,3780,3479,3201,,0.090909,0.016393,0.645833,0.011905,0.208333,0.173684,0.052632,0.194175,0.400000,0.187500,0.358491,0.076923,0.535714,0.102564
0.019075,3413,3113,3397,3079,3486,3586,3634,3314,3873,3088,3689,3780,3478,3201,,0.045455,0.016393,0.645833,0.011905,0.250000,0.200000,0.052632,0.194175,0.383333,0.187500,0.358491,0.076923,0.500000,0.102564
0.018837,3413,3113,3398,3078,3486,3590,3634,3314,3873,3088,3689,3780,3477,3200,,0.045455,0.016393,0.666667,0.000000,0.250000,0.221053,0.052632,0.194175,0.383333,0.187500,0.358491,0.076923,0.464286,0.076923
0.019007,3413,3113,3398,3078,3486,3592,3634,3314,3872,3088,3689,3781,3476,3199,,0.045455,0.016393,0.666667,0.000000,0.250000,0.231579,0.052632,0.194175,0.366667,0.187500,0.358491,0.115385,0.428571,0.051282
0.020070,3413,3113,3398,3078,3487,3594,3633,3318,3871,3088,3691,3782,3474,3199,,0.045455,0.016393,0.666667,0.000000,0.291667,0.242105,0.000000,0.233010,0.350000,0.187500,0.396226,0.153846,0.357143,0.051282
0.019075,3413,3113,3398,3078,3487,3594,3633,3321,3871,3087,3692,3783,3473,3200,,0.045455,0.016393,0.666667,0.000000,0.291667,0.242105,0.000000,0.262136,0.350000,0.125000,0.415094,0.192308,0.321429,0.076923
0.020397,3414,3113,3397,3079,3486,3595,3634,3325,3869,3086,3695,3786,3471,3202,,0.090909,0.016393,0.645833,0.011905,0.250000,0.247368,0.052632,0.300971,0.316667,0.062500,0.471698,0.307692,0.250000,0.128205
0.019642,3414,3113,3397,3079,3486,3600,3633,3327,3870,3086,3696,3786,3470,3202,,0.090909,0.016393,0.645833,0.011905,0.250000,0.273684,0.000000,0.320388,0.333333,0.062500,0.490566,0.307692,0.214286,0.128205
0.020416,3414,3113,3396,3079,3486,3603,3633,3330,3870,3086,3697,3787,3470,3203,,0.090909,0.016393,0.625000,0.011905,0.250000,0.289474,0.000000,0.349515,0.333333,0.062500,0.509434,0.346154,0.214286,0.153846
0.017943,3414,3113,3396,3079,3486,3609,3633,3332,3871,3087,3698,3788,3470,3204,,0.090909,0.016393,0.625000,0.011905,0.250000,0.321053,0.000000,0.368932,0.350000,0.125000,0.528302,0.384615,0.214286,0.179487
0.018222,3414,3113,3395,3079,3486,3616,3634,3334,3873,3086,3699,3789,3469,3204,,0.090909,0.016393,0.604167,0.011905,0.250000,0.357895,0.052632,0.388350,0.383333,0.062500,0.547170,0.423077,0.178571,0.179487
0.019694,3414,3113,3394,3081,3486,3626,3634,3336,3879,3086,3700,3788,3469,3204,,0.090909,0.016393,0.583333,0.035714,0.250000,0.410526,0.052632,0.407767,0.483333,0.062500,0.566038,0.384615,0.178571,0.179487
0.019029,3414,3114,3394,3080,3486,3631,3634,3337,3881,3085,3699,3788,3469,3204,,0.090909,0.032787,0.583333,0.023810,0.250000,0.436842,0.052632,0.417476,0.516667,0.000000,0.547170,0.384615,0.178571,0.179487
0.019429,3414,3113,3393,3081,3487,3637,3633,3337,3884,3085,3699,3788,3469,3204,,0.090909,0.016393,0.562500,0.035714,0.291667,0.468421,0.000000,0.417476,0.566667,0.000000,0.547170,0.384615,0.178571,0.179487
0.019662,3414,3113,3393,3081,3487,3642,3634,3338,3888,3086,3699,3788,3470,3203,,0.090909,0.016393,0.562500,0.035714,0.291667,0.494737,0.052632,0.427184,0.633333,0.062500,0.547170,0.384615,0.214286,0.153846
0.018054,3414,3113,3393,3081,3487,3647,3634,3340,3892,3086,3698,3787,3470,3203,,0.090909,0.016393,0.562500,0.035714,0.291667,0.521053,0.052632,0.446602,0.700000,0.062500,0.528302,0.346154,0.214286,0.153846
0.020266,3414,3113,3392,3083,3486,3654,3634,3343,3898,3087,3697,3786,3471,3202,,0.090909,0.016393,0.541667,0.059524,0.250000,0.557895,0.052632,0.475728,0.800000,0.125000,0.509434,0.307692,0.250000,0.128205
0.017862,3414,3113,3391,3084,3486,3654,3634,3345,3900,3087,3696,3786,3470,3202,,0.090909,0.016393,0.520833,0.071429,0.250000,0.557895,0.052632,0.495146,0.833333,0.125000,0.490566,0.307692,0.214286,0.128205
0.020002,3414,3113,3390,3083,3487,3654,3634,3348,3901,3088,3696,3786,3470,3203,,0.090909,0.016393,0.500000,0.059524,0.291667,0.557895,0.052632,0.524272,0.850000,0.187500,0.490566,0.307692,0.214286,0.153846
0.019448,3414,3113,3389,3084,3486,3653,3634,3352,3902,3088,3697,3785,3470,3202,,0.090909,0.016393,0.479167,0.071429,0.250000,0.552632,0.052632,0.563107,0.866667,0.187500,0.509434,0.269231,0.214286,0.128205
0.018007,3414,3113,3389,3085,3486,3651,3634,3355,3903,3088,3698,3784,3470,3201,,0.090909,0.016393,0.479167,0.083333,0.250000,0.542105,0.052632,0.592233,0.883333,0.187500,0.528302,0.230769,0.214286,0.102564
0.019093,3414,3114,3388,3086,3486,3647,3634,3362,3902,3088,3698,3783,3471,3200,,0.090909,0.032787,0.458333,0.095238,0.250000,0.521053,0.052632,0.660194,0.866667,0.187500,0.528302,0.192308,0.250000,0.076923
0.017996,3414,3114,3388,3086,3486,3647,3634,3366,3901,3088,3697,3783,3471,3200,,0.090909,0.032787,0.458333,0.095238,0.250000,0.521053,0.052632,0.699029,0.850000,0.187500,0.509434,0.192308,0.250000,0.076923
0.020097,3414,3113,3388,3086,3486,3646,3634,3370,3901,3089,3697,3782,3471,3199,,0.090909,0.016393,0.458333,0.095238,0.250000,0.515789,0.052632,0.737864,0.850000,0.250000,0.509434,0.153846,0.250000,0.051282
0.020017,3414,3113,3388,3087,3486,3645,3634,3375,3900,3088,3696,3783,3471,3200,,0.090909,0.016393,0.458333,0.107143,0.250000,0.510526,0.052632,0.786408,0.833333,0.187500,0.490566,0.192308,0.250000,0.076923
0.018047,3414,3113,3388,3087,3486,3648,3634,3379,3899,3088,3695,3783,3471,3200,,0.090909,0.016393,0.458333,0.107143,0.250000,0.526316,0.052632,0.825243,0.816667,0.187500,0.471698,0.192308,0.250000,0.076923
0.019064,3414,3112,3388,3088,3486,3656,3634,3382,3899,3089,3694,3784,3471,3200,,0.090909,0.000000,0.458333,0.119048,0.250000,0.568421,0.052632,0.854369,0.816667,0.250000,0.452830,0.230769,0.250000,0.076923
0.018561,3414,3112,3388,3090,3485,3651,3634,3389,3898,3089,3694,3783,3471,3200,,0.090909,0.000000,0.458333,0.142857,0.208333,0.542105,0.052632,0.922330,0.800000,0.250000,0.452830,0.192308,0.250000,0.076923
0.018060,3414,3113,3387,3090,3485,3653,3634,3394,3896,3088,3694,3784,3471,3201,,0.090909,0.016393,0.437500,0.142857,0.208333,0.552632,0.052632,0.970874,0.766667,0.187500,0.452830,0.230769,0.250000,0.102564
0.019804,3414,3113,3387,3091,3485,3654,3634,3402,3894,3087,3693,3785,3471,3201,,0.090909,0.016393,0.437500,0.154762,0.208333,0.557895,0.052632,1.000000,0.733333,0.125000,0.433962,0.269231,0.250000,0.102564
0.020103,3415,3112,3388,3090,3485,3653,3634,3403,3893,3088,3693,3785,3471,3201,,0.136364,0.000000,0.458333,0.142857,0.208333,0.552632,0.052632,1.000000,0.716667,0.187500,0.433962,0.269231,0.250000,0.102564
0.019014,3414,3113,3388,3090,3486,3652,3634,3403,3894,3087,3692,3786,3471,3202,,0.090909,0.016393,0.458333,0.142857,0.250000,0.547368,0.052632,1.000000,0.733333,0.125000,0.415094,0.307692,0.250000,0.128205
0.019374,3414,3112,3388,3089,3486,3651,3634,3401,3893,3087,3692,3786,3471,3202,,0.090909,0.000000,0.458333,0.130952,0.250000,0.542105,0.052632,0.981651,0.716667,0.125000,0.415094,0.307692,0.250000,0.128205
0.017952,3414,3112,3387,3090,3485,3650,3634,3396,3893,3088,3691,3786,3472,3202,,0.090909,0.000000,0.437500,0.142857,0.208333,0.536842,0.052632,0.935780,0.716667,0.187500,0.396226,0.307692,0.285714,0.128205
0.018819,3414,3112,3387,3089,3486,3642,3634,3383,3892,3087,3690,3787,3471,3203,,0.090909,0.000000,0.437500,0.130952,0.250000,0.494737,0.052632,0.816514,0.700000,0.125000,0.377358,0.346154,0.250000,0.153846
0.020048,3414,3112,3386,3090,3486,3631,3634,3373,3891,3088,3690,3786,3471,3203,,0.090909,0.000000,0.416667,0.142857,0.250000,0.436842,0.052632,0.724771,0.683333,0.187500,0.377358,0.307692,0.250000,0.153846
0.019096,3414,3113,3385,3091,3485,3628,3634,3366,3889,3087,3690,3786,3471,3203,,0.090909,0.016393,0.395833,0.154762,0.208333,0.421053,0.052632,0.660550,0.650000,0.125000,0.377358,0.307692,0.250000,0.153846
0.019022,3414,3113,3384,3091,3485,3622,3634,3361,3890,3088,3690,3787,3471,3202,,0.090909,0.016393,0.375000,0.154762,0.208333,0.389474,0.052632,0.614679,0.666667,0.187500,0.377358,0.346154,0.250000,0.128205
0.020079,3414,3112,3383,3092,3485,3614,3633,3353,3888,3087,3689,3786,3471,3203,,0.090909,0.000000,0.354167,0.166667,0.208333,0.347368,0.000000,0.541284,0.633333,0.125000,0.358491,0.307692,0.250000,0.153846
0.018478,3414,3112,3383,3094,3484,3611,3634,3348,3888,3087,3688,3787,3471,3203,,0.090909,0.000000,0.354167,0.190476,0.166667,0.331579,0.052632,0.495413,0.633333,0.125000,0.339623,0.346154,0.250000,0.153846
0.019576,3415,3113,3381,3094,3484,3611,3634,3343,3889,3088,3687,3787,3471,3204,,0.136364,0.016393,0.312500,0.190476,0.166667,0.331579,0.052632,0.449541,0.650000,0.187500,0.320755,0.346154,0.250000,0.179487
0.018431,3415,3113,3379,3097,3484,3607,3634,3342,3888,3088,3687,3787,3471,3204,,0.136364,0.016393,0.270833,0.226190,0.166667,0.310526,0.052632,0.440367,0.633333,0.187500,0.320755,0.346154,0.250000,0.179487
0.018916,3415,3112,3377,3099,3483,3600,3633,3338,3888,3088,3686,3787,3471,3204,,0.136364,0.000000,0.229167,0.250000,0.125000,0.273684,0.000000,0.403670,0.633333,0.187500,0.301887,0.346154,0.250000,0.179487
0.018843,3415,3112,3377,3100,3483,3599,3634,3336,3888,3089,3685,3787,3471,3205,,0.136364,0.000000,0.229167,0.261905,0.125000,0.268421,0.052632,0.385321,0.633333,0.250000,0.283019,0.346154,0.250000,0.205128
